ID,Age,Genre,Education,Pays,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivite,Sensations,Cannabis,Cannabis_recode,Sans_diplome,Genre_num
237,25,Femme,Maitrise,Royaume-Unis,50,42,44,46,45,0.19268,-0.21575,non,0,0,1
238,25,Femme,Quitte ecole a 16 ans,Royaume-Unis,45,39,29,45,50,-1.37983,-2.07848,oui,1,1,1
239,18,Femme,Quitte ecole a 18 ans,Royaume-Unis,41,39,40,39,44,-0.21711999999999998,-0.21575,non,0,1,1
240,45,Femme,Diplome professionnel,Royaume-Unis,20,44,50,53,44,-1.37983,-0.8463700000000001,non,0,0,1
241,35,Femme,Maitrise,Royaume-Unis,42,31,45,53,56,-1.37983,-0.8463700000000001,non,0,0,1
242,25,Femme,Quitte ecole a 18 ans,Autre,55,31,39,48,34,0.19268,-1.18084,oui,1,1,1
243,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,50,29,25,48,35,-1.37983,-1.5485799999999998,non,0,1,1
244,25,Femme,Diplome universitaire,Royaume-Unis,30,47,50,49,48,-1.37983,-0.21575,oui,1,0,1
245,35,Homme,Diplome universitaire,Royaume-Unis,54,29,44,50,20,-0.71126,-0.52593,non,0,0,0
246,25,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,33,33,33,33,31,-2.55524,-1.5485799999999998,non,0,1,1
247,25,Femme,Diplome professionnel,Royaume-Unis,49,35,36,46,37,-0.21711999999999998,-0.8463700000000001,oui,1,0,1
248,45,Homme,Maitrise,Royaume-Unis,27,38,37,47,52,-0.21711999999999998,-0.52593,non,0,0,0
249,45,Femme,Doctorat,Royaume-Unis,16,41,43,55,53,-0.71126,-1.18084,non,0,0,1
250,45,Femme,Diplome professionnel,Royaume-Unis,47,42,44,49,49,-0.71126,-0.21575,non,0,0,1
251,45,Homme,Diplome universitaire,Royaume-Unis,31,41,43,40,51,0.19268,-0.8463700000000001,non,0,0,0
252,35,Femme,Diplome universitaire,Royaume-Unis,42,33,40,42,47,-1.37983,-1.5485799999999998,non,0,0,1
253,18,Femme,Maitrise,Royaume-Unis,23,46,41,56,54,-0.71126,-0.21575,oui,1,0,1
254,45,Femme,Doctorat,Royaume-Unis,28,41,47,43,48,-1.37983,-2.07848,oui,1,0,1
255,25,Homme,Diplome professionnel,Royaume-Unis,49,35,40,37,40,-1.37983,-0.8463700000000001,oui,1,0,0
256,35,Femme,Maitrise,Royaume-Unis,25,51,52,51,47,0.19268,0.40148,oui,1,0,1
257,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,31,44,43,48,48,-0.71126,-0.21575,oui,1,1,1
258,35,Homme,Doctorat,Royaume-Unis,36,40,51,25,40,-0.71126,0.07987000000000001,non,0,0,0
259,65,Homme,Doctorat,Royaume-Unis,41,39,42,33,53,-0.71126,-1.5485799999999998,non,0,0,0
260,65,Homme,Diplome professionnel,Royaume-Unis,26,38,47,46,47,-0.21711999999999998,-0.52593,non,0,0,0
261,45,Femme,Diplome professionnel,Royaume-Unis,31,46,57,37,42,1.8620299999999999,1.2247,oui,1,0,1
262,55,Homme,Diplome universitaire,Royaume-Unis,29,37,50,43,41,1.8620299999999999,0.07987000000000001,non,0,0,0
263,45,Homme,Maitrise,Royaume-Unis,27,45,43,49,44,-1.37983,-1.5485799999999998,non,0,0,0
264,55,Femme,Quitte ecole avant 16 ans,Royaume-Unis,26,40,45,53,49,-0.71126,-1.5485799999999998,non,0,1,1
265,18,Femme,Diplome universitaire,Royaume-Unis,31,41,45,47,46,-1.37983,-1.18084,oui,1,0,1
266,35,Femme,Diplome universitaire,Royaume-Unis,33,40,42,43,42,-0.71126,-2.07848,non,0,0,1
267,55,Homme,Diplome universitaire,Royaume-Unis,25,39,44,45,47,-0.21711999999999998,0.07987000000000001,oui,1,0,0
268,35,Homme,Diplome professionnel,Royaume-Unis,27,49,36,40,42,-0.21711999999999998,0.07987000000000001,non,0,0,0
269,45,Femme,Maitrise,Royaume-Unis,26,51,49,46,54,-0.21711999999999998,-0.52593,non,0,0,1
270,35,Femme,Maitrise,Royaume-Unis,27,41,39,38,43,-1.37983,-2.07848,non,0,0,1
271,45,Femme,Maitrise,Royaume-Unis,17,53,55,48,47,0.88113,0.40148,non,0,0,1
272,45,Femme,Maitrise,Royaume-Unis,43,35,48,45,31,-0.71126,0.7654,non,0,0,1
273,55,Homme,Doctorat,Royaume-Unis,26,40,45,45,42,0.52975,-0.8463700000000001,non,0,0,0
274,25,Femme,Diplome universitaire,Royaume-Unis,38,41,37,45,44,-0.71126,-0.21575,oui,1,0,1
275,35,Homme,Maitrise,Royaume-Unis,38,46,46,37,46,-0.21711999999999998,0.7654,oui,1,0,0
276,35,Femme,Maitrise,Royaume-Unis,40,37,46,46,52,-1.37983,-0.21575,non,0,0,1
277,55,Homme,Doctorat,Royaume-Unis,27,43,41,41,38,-0.21711999999999998,-0.52593,non,0,0,0
278,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,26,49,52,48,41,0.52975,0.07987000000000001,oui,1,1,0
279,45,Femme,Diplome universitaire,Royaume-Unis,33,37,43,48,42,-0.71126,-0.52593,non,0,0,1
280,45,Homme,Maitrise,Royaume-Unis,24,45,47,46,45,0.19268,-0.52593,non,0,0,0
281,55,Homme,Maitrise,Royaume-Unis,35,41,50,43,35,-0.71126,-0.8463700000000001,non,0,0,0
282,45,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,36,38,29,42,41,-0.71126,-0.8463700000000001,non,0,1,1
283,45,Femme,Maitrise,Royaume-Unis,35,40,46,49,48,0.19268,0.40148,non,0,0,1
284,45,Homme,Diplome universitaire,Royaume-Unis,27,50,46,41,47,0.19268,0.40148,non,0,0,0
285,35,Homme,Diplome professionnel,Autre,25,34,50,40,44,1.29221,-0.21575,oui,1,0,0
286,35,Homme,Diplome universitaire,Royaume-Unis,27,48,40,41,44,-1.37983,-0.21575,non,0,0,0
287,45,Femme,Diplome universitaire,Royaume-Unis,38,30,44,34,41,-1.37983,-2.07848,non,0,0,1
288,45,Homme,Maitrise,Royaume-Unis,39,42,42,46,35,-0.21711999999999998,-0.21575,non,0,0,0
289,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,42,42,40,41,42,-0.21711999999999998,-1.5485799999999998,non,0,1,0
290,25,Femme,Maitrise,Royaume-Unis,19,44,40,53,49,-1.37983,-1.18084,oui,1,0,1
291,35,Femme,Diplome professionnel,Royaume-Unis,27,46,39,52,48,-1.37983,-1.5485799999999998,non,0,0,1
292,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,42,32,48,38,39,-1.37983,-0.52593,oui,1,1,1
293,45,Femme,Diplome professionnel,Royaume-Unis,35,39,41,39,45,-0.71126,-0.52593,non,0,0,1
295,25,Femme,Diplome professionnel,Royaume-Unis,47,40,44,38,39,0.19268,-0.21575,oui,1,0,1
296,18,Femme,Quitte ecole a 17 ans,Royaume-Unis,32,43,44,39,41,-0.71126,-0.8463700000000001,non,0,1,1
297,35,Homme,Diplome professionnel,Royaume-Unis,49,37,46,43,42,-0.71126,-0.52593,oui,1,0,0
298,65,Femme,Quitte ecole a 16 ans,Royaume-Unis,44,34,46,42,49,-0.21711999999999998,-0.52593,non,0,1,1
300,35,Femme,Diplome universitaire,Royaume-Unis,37,38,35,53,45,-0.21711999999999998,-1.5485799999999998,non,0,0,1
301,35,Femme,Diplome professionnel,Etats-Unis,44,33,44,46,46,-0.71126,-0.8463700000000001,non,0,0,1
302,25,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,33,37,34,44,46,-1.37983,-1.5485799999999998,non,0,1,1
303,35,Femme,Doctorat,Royaume-Unis,41,37,40,47,48,-0.71126,-0.8463700000000001,non,0,0,1
304,55,Femme,Diplome professionnel,Royaume-Unis,34,44,45,38,39,-0.21711999999999998,0.07987000000000001,oui,1,0,1
305,45,Femme,Diplome universitaire,Royaume-Unis,32,40,36,42,48,-0.21711999999999998,-1.18084,non,0,0,1
306,45,Femme,Diplome universitaire,Royaume-Unis,26,22,36,53,43,-0.71126,-1.5485799999999998,non,0,0,1
307,35,Homme,Maitrise,Royaume-Unis,38,31,39,36,47,-1.37983,-0.8463700000000001,oui,1,0,0
308,45,Homme,Maitrise,Royaume-Unis,31,36,40,50,47,-0.71126,-0.52593,oui,1,0,0
309,35,Femme,Quitte ecole a 18 ans,Royaume-Unis,21,45,44,43,52,0.19268,0.07987000000000001,non,0,1,1
310,35,Homme,Maitrise,Royaume-Unis,28,41,44,47,45,-1.37983,-2.07848,non,0,0,0
311,45,Femme,Diplome universitaire,Royaume-Unis,24,39,39,44,46,-1.37983,-1.5485799999999998,non,0,0,1
312,18,Femme,Quitte ecole a 16 ans,Royaume-Unis,47,36,31,41,41,1.8620299999999999,0.7654,non,0,1,1
313,45,Femme,Maitrise,Royaume-Unis,32,40,42,45,43,-1.37983,-0.52593,non,0,0,1
314,25,Femme,Maitrise,Royaume-Unis,36,51,47,47,50,0.19268,-0.52593,non,0,0,1
315,18,Femme,Quitte ecole a 18 ans,Irelande,30,41,40,44,41,-0.71126,-1.18084,non,0,1,1
316,45,Femme,Doctorat,Royaume-Unis,28,45,49,43,45,-0.71126,-0.52593,non,0,0,1
317,55,Femme,Diplome universitaire,Royaume-Unis,31,45,52,40,36,1.8620299999999999,0.40148,oui,1,0,1
318,35,Homme,Diplome universitaire,Royaume-Unis,28,52,38,43,49,-0.71126,-0.52593,oui,1,0,0
319,25,Femme,Diplome professionnel,Royaume-Unis,36,40,40,45,48,-1.37983,-1.18084,non,0,0,1
320,45,Femme,Quitte ecole a 16 ans,Royaume-Unis,39,38,36,42,46,0.88113,0.40148,non,0,1,1
321,45,Femme,Diplome universitaire,Royaume-Unis,43,38,41,36,41,-1.37983,-1.18084,non,0,0,1
322,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,41,38,38,54,52,-1.37983,-2.07848,non,0,1,1
323,18,Femme,Diplome universitaire,Royaume-Unis,28,43,48,49,43,-0.21711999999999998,0.40148,oui,1,0,1
324,45,Homme,Quitte ecole a 17 ans,Royaume-Unis,45,32,33,45,36,-0.71126,0.07987000000000001,oui,1,1,0
325,25,Femme,Doctorat,Royaume-Unis,38,40,54,37,48,0.19268,-0.52593,non,0,0,1
326,35,Femme,Diplome professionnel,Royaume-Unis,28,48,44,49,55,0.19268,-0.52593,non,0,0,1
327,35,Homme,Quitte ecole a 18 ans,Royaume-Unis,30,28,31,49,45,0.52975,0.07987000000000001,oui,1,1,0
328,45,Homme,Maitrise,Royaume-Unis,20,50,45,53,50,-1.37983,-0.8463700000000001,non,0,0,0
329,25,Femme,Diplome professionnel,Royaume-Unis,38,38,36,50,38,-1.37983,-2.07848,non,0,0,1
330,45,Homme,Diplome professionnel,Royaume-Unis,32,43,38,46,41,0.52975,-0.21575,non,0,0,0
331,45,Femme,Diplome professionnel,Royaume-Unis,26,43,40,48,47,-0.21711999999999998,-0.21575,non,0,0,1
332,35,Homme,Quitte ecole avant 16 ans,Royaume-Unis,33,37,38,40,46,-1.37983,-0.8463700000000001,oui,1,1,0
333,55,Femme,Quitte ecole a 18 ans,Canada,31,37,34,49,47,-1.37983,-1.5485799999999998,non,0,1,1
334,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,59,26,39,46,28,0.19268,-0.52593,oui,1,1,1
335,65,Homme,Quitte Lycee ou universite sans diplome,Canada,24,37,38,44,43,1.29221,-0.21575,non,0,1,0
336,65,Femme,Quitte ecole a 16 ans,Canada,34,39,35,34,42,-0.21711999999999998,0.7654,non,0,1,1
337,25,Femme,Maitrise,Royaume-Unis,40,36,49,46,34,1.8620299999999999,0.7654,oui,1,0,1
338,45,Femme,Maitrise,Royaume-Unis,42,41,44,43,50,-0.21711999999999998,-0.8463700000000001,non,0,0,1
339,45,Femme,Diplome professionnel,Canada,30,42,52,31,45,1.8620299999999999,0.40148,oui,1,0,1
340,35,Homme,Doctorat,Royaume-Unis,20,48,47,48,51,-0.21711999999999998,0.40148,non,0,0,0
341,45,Femme,Diplome professionnel,Royaume-Unis,34,38,41,49,47,-1.37983,-0.21575,non,0,0,1
342,35,Femme,Maitrise,Royaume-Unis,31,47,51,45,45,-2.55524,-0.21575,oui,1,0,1
343,55,Femme,Diplome professionnel,Royaume-Unis,21,46,43,49,53,-2.55524,-1.5485799999999998,non,0,0,1
344,55,Femme,Diplome professionnel,Royaume-Unis,42,40,45,42,46,0.19268,-0.52593,non,0,0,1
345,18,Femme,Quitte ecole avant 16 ans,Royaume-Unis,38,39,45,42,39,0.88113,-0.8463700000000001,oui,1,1,1
346,35,Femme,Maitrise,Royaume-Unis,20,41,54,54,49,-0.71126,-0.8463700000000001,non,0,0,1
347,35,Femme,Diplome universitaire,Royaume-Unis,36,43,44,49,44,0.19268,-0.21575,oui,1,0,1
348,45,Femme,Diplome universitaire,Royaume-Unis,34,51,55,57,44,1.8620299999999999,1.2247,oui,1,0,1
349,45,Homme,Maitrise,Royaume-Unis,27,45,45,43,45,-1.37983,-1.5485799999999998,non,0,0,0
350,45,Homme,Diplome professionnel,Royaume-Unis,30,42,42,42,44,-0.21711999999999998,-1.18084,non,0,0,0
351,45,Homme,Diplome universitaire,Royaume-Unis,41,35,41,44,41,-0.21711999999999998,0.40148,oui,1,0,0
352,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,46,36,51,51,37,0.88113,-0.21575,oui,1,1,1
353,35,Homme,Diplome professionnel,Royaume-Unis,40,41,45,40,38,-0.21711999999999998,0.40148,oui,1,0,0
354,45,Homme,Diplome universitaire,Royaume-Unis,34,35,48,48,31,0.19268,-0.21575,non,0,0,0
355,25,Homme,Quitte ecole a 16 ans,Royaume-Unis,31,40,44,39,45,0.52975,-0.8463700000000001,oui,1,1,0
356,35,Homme,Diplome professionnel,Royaume-Unis,38,39,45,45,40,-0.71126,0.40148,non,0,0,0
357,25,Homme,Quitte ecole avant 16 ans,Royaume-Unis,42,40,53,54,48,1.8620299999999999,1.92173,oui,1,1,0
358,45,Homme,Diplome universitaire,Royaume-Unis,25,39,36,52,45,-0.71126,0.07987000000000001,non,0,0,0
359,35,Homme,Quitte ecole a 16 ans,Royaume-Unis,57,31,38,31,29,1.8620299999999999,1.92173,oui,1,1,0
360,35,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,40,34,51,44,39,0.52975,-0.21575,oui,1,1,0
361,25,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,30,50,49,44,45,1.29221,1.92173,oui,1,1,1
362,45,Femme,Diplome universitaire,Royaume-Unis,41,45,45,44,41,-0.21711999999999998,0.07987000000000001,oui,1,0,1
363,35,Femme,Diplome professionnel,Royaume-Unis,42,44,52,49,50,0.88113,0.40148,oui,1,0,1
364,45,Homme,Diplome universitaire,Royaume-Unis,40,42,44,47,45,-0.71126,-0.52593,oui,1,0,0
365,45,Femme,Diplome professionnel,Royaume-Unis,48,39,36,48,45,-1.37983,-2.07848,non,0,0,1
366,35,Femme,Doctorat,Royaume-Unis,40,39,46,43,38,-0.21711999999999998,-0.21575,non,0,0,1
367,45,Homme,Diplome professionnel,Royaume-Unis,34,40,41,40,32,-1.37983,-1.5485799999999998,non,0,0,0
368,35,Femme,Diplome universitaire,Royaume-Unis,26,43,44,42,46,-1.37983,-1.18084,non,0,0,1
369,45,Femme,Diplome universitaire,Royaume-Unis,25,43,47,46,44,0.19268,-0.21575,oui,1,0,1
370,25,Homme,Diplome professionnel,Royaume-Unis,35,33,33,44,47,-0.21711999999999998,-0.8463700000000001,oui,1,0,0
371,25,Femme,Diplome universitaire,Royaume-Unis,48,42,47,48,37,0.19268,-0.21575,oui,1,0,1
372,18,Homme,Quitte ecole a 18 ans,Canada,38,42,46,37,40,-0.71126,0.07987000000000001,oui,1,1,0
373,35,Femme,Diplome universitaire,Royaume-Unis,46,54,55,34,45,1.29221,1.92173,oui,1,0,1
374,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,45,46,37,47,44,-0.21711999999999998,0.40148,oui,1,1,1
375,45,Homme,Diplome universitaire,Royaume-Unis,32,27,50,37,43,-0.21711999999999998,-0.52593,oui,1,0,0
376,55,Femme,Maitrise,Royaume-Unis,33,48,51,53,49,-0.71126,-1.18084,non,0,0,1
377,65,Homme,Diplome professionnel,Royaume-Unis,37,41,47,34,51,-1.37983,-0.8463700000000001,non,0,0,0
378,45,Femme,Maitrise,Royaume-Unis,27,40,40,44,48,-0.71126,0.40148,oui,1,0,1
379,25,Femme,Diplome universitaire,Royaume-Unis,31,36,33,46,38,-0.71126,-1.18084,non,0,0,1
380,25,Homme,Maitrise,Autre,44,33,49,47,47,0.52975,-0.21575,non,0,0,0
381,45,Femme,Diplome professionnel,Royaume-Unis,44,37,50,43,44,-0.21711999999999998,-0.21575,non,0,0,1
382,35,Homme,Diplome universitaire,Royaume-Unis,31,47,43,39,43,0.19268,0.7654,oui,1,0,0
383,35,Homme,Quitte ecole a 16 ans,Autre,32,36,37,37,36,1.29221,-0.52593,oui,1,1,0
384,35,Femme,Maitrise,Autre,28,41,44,41,47,0.19268,0.40148,non,0,0,1
385,45,Femme,Diplome universitaire,Royaume-Unis,37,38,42,50,47,-2.55524,-0.52593,non,0,0,1
386,45,Femme,Diplome universitaire,Royaume-Unis,33,41,38,48,46,0.19268,-1.5485799999999998,non,0,0,1
387,25,Homme,Diplome professionnel,Royaume-Unis,30,37,28,44,39,-0.71126,-0.21575,oui,1,0,0
388,45,Homme,Quitte ecole a 18 ans,Royaume-Unis,19,43,37,53,46,-0.71126,-0.52593,non,0,1,0
389,25,Homme,Diplome universitaire,Royaume-Unis,24,42,41,34,54,-0.71126,0.07987000000000001,non,0,0,0
390,35,Homme,Diplome professionnel,Royaume-Unis,37,38,46,42,40,-0.21711999999999998,-0.8463700000000001,non,0,0,0
391,25,Homme,Doctorat,Royaume-Unis,30,42,44,44,46,-1.37983,-1.5485799999999998,non,0,0,0
392,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,29,37,47,44,42,0.19268,-0.8463700000000001,non,0,1,1
393,25,Femme,Diplome universitaire,Royaume-Unis,42,40,46,45,43,-0.71126,-0.52593,oui,1,0,1
394,35,Femme,Quitte ecole a 17 ans,Royaume-Unis,31,42,41,43,49,-0.71126,-1.18084,non,0,1,1
395,25,Femme,Diplome professionnel,Royaume-Unis,28,39,29,39,51,-1.37983,-2.07848,non,0,0,1
396,25,Homme,Diplome professionnel,Royaume-Unis,23,44,44,38,53,0.52975,0.40148,non,0,0,0
397,35,Homme,Diplome universitaire,Royaume-Unis,38,48,42,33,36,1.8620299999999999,1.2247,oui,1,0,0
398,35,Femme,Diplome universitaire,Royaume-Unis,20,44,38,41,46,-0.21711999999999998,-0.52593,oui,1,0,1
399,45,Homme,Diplome professionnel,Royaume-Unis,37,43,39,33,45,1.29221,1.2247,non,0,0,0
400,25,Femme,Maitrise,Royaume-Unis,28,42,47,34,48,0.88113,-0.52593,oui,1,0,1
401,45,Homme,Maitrise,Royaume-Unis,27,48,54,49,46,-0.71126,-1.18084,non,0,0,0
402,25,Femme,Quitte ecole a 18 ans,Royaume-Unis,34,39,31,47,47,-0.71126,-0.8463700000000001,non,0,1,1
403,45,Homme,Quitte ecole a 16 ans,Royaume-Unis,37,32,42,32,37,1.8620299999999999,1.2247,oui,1,1,0
404,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,27,35,43,39,32,0.52975,0.40148,oui,1,1,0
405,18,Homme,Diplome universitaire,Royaume-Unis,23,44,43,38,39,-1.37983,-0.52593,oui,1,0,0
406,45,Homme,Quitte ecole a 17 ans,Royaume-Unis,45,39,44,42,44,0.88113,0.07987000000000001,oui,1,1,0
407,18,Femme,Quitte ecole avant 16 ans,Royaume-Unis,37,50,56,51,42,1.29221,0.7654,oui,1,1,1
408,45,Femme,Diplome universitaire,Royaume-Unis,53,33,55,43,39,0.19268,0.40148,oui,1,0,1
409,35,Homme,Quitte ecole a 17 ans,Royaume-Unis,49,39,43,41,37,-0.21711999999999998,0.07987000000000001,oui,1,1,0
410,25,Homme,Diplome universitaire,Royaume-Unis,29,41,49,44,40,0.19268,-1.5485799999999998,oui,1,0,0
411,35,Femme,Diplome professionnel,Etats-Unis,22,45,50,45,46,-0.21711999999999998,0.40148,oui,1,0,1
412,45,Homme,Quitte ecole a 18 ans,Royaume-Unis,46,30,48,49,31,0.88113,0.40148,oui,1,1,0
413,35,Femme,Quitte Lycee ou universite sans diplome,Autre,31,29,47,44,29,-0.21711999999999998,-0.8463700000000001,non,0,1,1
414,25,Femme,Diplome universitaire,Royaume-Unis,37,47,38,46,40,-0.71126,-0.52593,oui,1,0,1
415,35,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,36,39,50,44,39,-0.21711999999999998,-0.21575,oui,1,1,0
416,35,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,20,42,37,42,37,0.19268,-0.21575,non,0,1,1
417,18,Homme,Quitte ecole a 18 ans,Royaume-Unis,30,32,41,29,56,-0.21711999999999998,0.7654,oui,1,1,0
418,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,35,35,47,28,32,0.19268,0.7654,oui,1,1,0
419,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,28,46,46,36,37,1.29221,1.92173,oui,1,1,0
420,25,Femme,Doctorat,Royaume-Unis,39,40,52,40,45,-0.21711999999999998,-0.21575,oui,1,0,1
421,25,Homme,Diplome universitaire,Royaume-Unis,42,41,44,41,43,0.19268,-0.52593,non,0,0,0
422,18,Homme,Quitte ecole a 18 ans,Royaume-Unis,39,45,45,37,49,0.52975,0.7654,oui,1,1,0
423,25,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,39,27,35,41,39,0.52975,-0.8463700000000001,oui,1,1,0
424,35,Homme,Diplome professionnel,Royaume-Unis,28,39,45,54,37,-0.21711999999999998,-1.18084,oui,1,0,0
425,35,Femme,Diplome universitaire,Royaume-Unis,26,45,40,51,48,-0.21711999999999998,-0.8463700000000001,non,0,0,1
426,45,Femme,Doctorat,Etats-Unis,41,40,55,49,42,1.29221,0.40148,oui,1,0,1
427,35,Homme,Diplome universitaire,Royaume-Unis,32,38,46,41,29,-0.21711999999999998,-0.8463700000000001,oui,1,0,0
428,45,Homme,Quitte ecole a 16 ans,Royaume-Unis,38,40,43,42,42,0.52975,-0.21575,non,0,1,0
429,35,Homme,Diplome universitaire,Autre,42,34,44,34,41,0.88113,0.07987000000000001,oui,1,0,0
430,25,Femme,Quitte ecole a 18 ans,Royaume-Unis,27,39,30,45,47,-1.37983,-1.5485799999999998,oui,1,1,1
431,25,Homme,Quitte ecole avant 16 ans,Royaume-Unis,38,33,35,38,40,-0.21711999999999998,-0.21575,non,0,1,0
432,25,Femme,Quitte ecole a 18 ans,Royaume-Unis,36,42,38,49,34,0.19268,-0.21575,oui,1,1,1
433,25,Homme,Diplome universitaire,Royaume-Unis,33,38,33,45,43,-0.71126,-1.18084,non,0,0,0
434,45,Femme,Quitte ecole a 16 ans,Royaume-Unis,38,52,37,51,41,1.8620299999999999,0.7654,oui,1,1,1
435,18,Femme,Diplome universitaire,Royaume-Unis,34,46,34,56,52,-0.21711999999999998,-0.52593,non,0,0,1
436,25,Femme,Diplome universitaire,Royaume-Unis,36,43,37,47,53,-0.71126,-0.52593,non,0,0,1
437,55,Homme,Quitte Lycee ou universite sans diplome,Etats-Unis,29,38,52,54,47,-1.37983,-1.18084,oui,1,1,0
438,45,Homme,Quitte ecole a 16 ans,Royaume-Unis,23,43,47,37,45,0.52975,0.40148,oui,1,1,0
439,25,Femme,Diplome universitaire,Etats-Unis,59,37,39,31,26,0.88113,0.07987000000000001,oui,1,0,1
440,18,Femme,Quitte Lycee ou universite sans diplome,Etats-Unis,49,38,47,42,28,0.19268,-0.21575,oui,1,1,1
441,35,Femme,Diplome universitaire,Royaume-Unis,31,43,41,48,53,-0.21711999999999998,-0.52593,oui,1,0,1
442,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,29,49,30,43,46,0.52975,0.07987000000000001,oui,1,1,1
443,25,Femme,Maitrise,Royaume-Unis,27,40,47,42,42,0.19268,0.07987000000000001,oui,1,0,1
444,35,Homme,Quitte ecole a 16 ans,Royaume-Unis,40,44,40,38,40,-0.21711999999999998,-0.21575,non,0,1,0
445,45,Femme,Diplome professionnel,Royaume-Unis,31,45,49,44,47,-2.55524,-0.8463700000000001,non,0,0,1
446,45,Femme,Diplome universitaire,Royaume-Unis,46,33,41,37,45,-0.21711999999999998,-1.5485799999999998,non,0,0,1
447,25,Femme,Diplome universitaire,Royaume-Unis,38,32,48,58,37,-0.71126,0.40148,oui,1,0,1
448,25,Homme,Maitrise,Royaume-Unis,36,39,39,38,33,1.29221,0.07987000000000001,oui,1,0,0
449,18,Femme,Quitte Lycee ou universite sans diplome,Royaume-Unis,47,49,52,31,35,1.29221,1.2247,oui,1,1,1
450,18,Homme,Diplome universitaire,Royaume-Unis,32,44,48,41,47,-0.21711999999999998,0.07987000000000001,oui,1,0,0
451,18,Femme,Diplome universitaire,Royaume-Unis,43,39,39,47,34,0.52975,0.07987000000000001,oui,1,0,1
452,18,Femme,Maitrise,Royaume-Unis,25,45,39,42,47,0.19268,-0.52593,oui,1,0,1
453,35,Femme,Diplome universitaire,Royaume-Unis,34,39,46,44,48,-1.37983,0.07987000000000001,oui,1,0,1
454,25,Homme,Diplome universitaire,Royaume-Unis,48,27,43,44,45,-1.37983,-0.21575,oui,1,0,0
455,45,Homme,Doctorat,Royaume-Unis,34,36,51,38,40,1.8620299999999999,0.7654,oui,1,0,0
456,18,Femme,Diplome universitaire,Royaume-Unis,44,34,50,38,22,0.88113,-0.21575,oui,1,0,1
457,35,Homme,Diplome universitaire,Royaume-Unis,51,37,47,28,37,0.88113,0.40148,oui,1,0,0
458,35,Femme,Maitrise,Royaume-Unis,31,36,46,47,47,-1.37983,-2.07848,non,0,0,1
459,18,Femme,Diplome universitaire,Royaume-Unis,42,40,46,47,43,-0.21711999999999998,0.07987000000000001,oui,1,0,1
460,25,Homme,Maitrise,Royaume-Unis,45,48,56,26,39,0.52975,0.07987000000000001,oui,1,0,0
461,18,Femme,Diplome universitaire,Royaume-Unis,48,30,53,31,44,0.88113,0.07987000000000001,oui,1,0,1
462,18,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,50,30,27,54,32,0.52975,-1.18084,oui,1,1,0
463,35,Homme,Quitte Lycee ou universite sans diplome,Royaume-Unis,44,43,54,44,24,1.29221,1.2247,oui,1,1,0
464,45,Homme,Quitte ecole a 18 ans,Royaume-Unis,46,33,41,52,32,-0.21711999999999998,0.40148,non,0,1,0
465,18,Femme,Diplome universitaire,Royaume-Unis,39,34,52,48,48,0.19268,-0.21575,oui,1,0,1
466,18,Femme,Maitrise,Royaume-Unis,49,32,45,40,39,1.29221,0.7654,oui,1,0,1
467,18,Femme,Diplome universitaire,Royaume-Unis,39,44,52,50,40,-0.71126,0.7654,oui,1,0,1
468,45,Homme,Diplome universitaire,Royaume-Unis,38,40,53,43,51,-0.21711999999999998,-0.21575,non,0,0,0
469,35,Homme,Diplome universitaire,Royaume-Unis,35,41,40,41,43,-1.37983,-1.18084,non,0,0,0
470,25,Homme,Diplome universitaire,Royaume-Unis,25,51,54,48,42,0.88113,1.2247,oui,1,0,0
471,45,Femme,Quitte ecole a 16 ans,Etats-Unis,59,28,35,53,26,-0.21711999999999998,0.07987000000000001,non,0,1,1
472,18,Femme,Diplome universitaire,Royaume-Unis,37,45,47,42,47,-0.71126,-0.8463700000000001,non,0,0,1
